counts_profileVisits,counts_kisses,counts_fans,counts_g
7.947678571301568,4.04305126783455,0.0,0.0
4.343805421853684,0.0,0.0,0.0
5.231108616854587,2.0794415416798357,2.70805020110221,0.0
5.159055299214529,0.6931471805599453,0.0,0.0
4.653960350157523,0.0,0.0,0.0
9.141526055975824,5.720311776607412,0.6931471805599453,0.0
6.86484777797086,2.1972245773362196,0.0,0.0
5.147494476813453,0.6931471805599453,2.0794415416798357,0.0
5.5909869805108565,1.6094379124341003,0.0,0.0
6.499787040655854,3.828641396489095,0.0,0.0
5.25227342804663,1.3862943611198906,0.0,0.0
5.170483995038151,1.6094379124341003,0.0,0.0
7.372118028337787,3.1780538303479458,0.0,0.0
5.049856007249537,1.3862943611198906,1.0986122886681098,0.0
4.248495242049359,0.6931471805599453,0.0,0.0
5.8971538676367405,1.0986122886681098,0.0,0.0
6.949856455000773,4.1588830833596715,0.0,0.0
6.52649485957079,1.9459101490553132,0.0,0.0
6.677083461247136,2.6390573296152584,0.0,0.0
5.365976015021851,0.6931471805599453,0.0,0.0
6.931471805599453,2.70805020110221,0.0,0.0
8.886409166849282,5.2574953720277815,0.0,0.0
5.062595033026967,1.0986122886681098,0.0,0.0
8.190077049719049,4.2626798770413155,0.6931471805599453,0.0
8.532081803909987,4.442651256490317,0.6931471805599453,0.0
6.440946540632921,2.1972245773362196,0.0,0.0
5.8944028342648505,1.791759469228055,0.0,0.0
8.944158830970403,5.247024072160486,5.003946305945459,0.0
6.056784013228625,2.0794415416798357,0.0,0.0
7.759614150696903,4.406719247264253,0.6931471805599453,0.0
7.088408778675395,3.6109179126442243,3.044522437723423,0.0
7.138866999945524,3.7376696182833684,1.0986122886681098,0.0
7.806289289267033,4.382026634673881,0.0,0.0
7.103322062526113,3.6109179126442243,0.0,0.0
7.1808311990445555,3.5263605246161616,0.0,0.0
6.421622267806518,1.791759469228055,0.0,0.0
7.5485559791698735,3.5553480614894135,0.0,0.0
4.553876891600541,2.4849066497880004,0.0,0.0
7.401231264413015,3.9318256327243257,0.0,0.0
7.627057417018934,5.181783550292085,0.0,0.0
