age,is_EU,counts_pictures,counts_details,whazzup_len,flirtInterests_chat,flirtInterests_friends,flirtInterests_date,lang_count,lang_fr,lang_en,lang_de,lang_it,lang_es,lang_pt,isVip,isHighlighted,isFlirtstar,isNew,isMobile,isOnline,isInfluencer
-1.0164590669540479,1,-0.17797044619247274,-1.7465185897409023,-0.764557161054038,0,0,0,-0.18839903410123943,1,0,0,0,0,0,0,0,0,1,1,0,0
1.5355564017758658,1,-0.8567519951100059,-1.1330688026462394,-0.764557161054038,1,1,0,-0.18839903410123943,1,0,0,0,0,0,0,0,0,1,1,0,0
-0.5060559732080652,1,-0.17797044619247274,0.4925731331546174,0.15787946514247725,1,0,1,1.5286990118625672,0,0,1,1,0,0,0,0,0,0,0,0,0
1.0251533080298831,1,-0.6304914788041616,-0.3355840794231775,1.2724903884632666,0,1,0,-0.18839903410123943,1,0,0,0,0,0,0,0,0,1,1,1,0
1.5355564017758658,1,-0.17797044619247274,-1.7465185897409023,-0.45707828565519965,1,0,0,-0.18839903410123943,1,0,0,0,0,0,0,0,0,1,0,1,0
1.5355564017758658,1,-0.8567519951100059,0.4005556650904179,-0.764557161054038,0,0,1,-0.18839903410123943,0,0,1,0,0,0,0,0,0,0,0,1,0
1.0251533080298831,1,-0.17797044619247274,1.3207303457324124,0.8112720753650089,1,1,0,-0.18839903410123943,1,0,0,0,0,0,0,0,0,0,1,0,0
0.5147502142839003,1,-0.8567519951100059,-0.5196190155515764,-0.764557161054038,0,1,0,1.5286990118625672,1,1,0,0,0,0,0,0,0,1,1,0,0
1.0251533080298831,1,-0.6304914788041616,0.8606430054114153,-0.2649039885309256,0,0,1,-0.18839903410123943,0,0,1,0,0,0,0,0,0,0,1,0,0
-0.5060559732080652,1,-0.8567519951100059,-1.7465185897409023,-0.764557161054038,0,0,0,-0.18839903410123943,1,0,0,0,0,0,0,0,0,1,0,0,0
1.5355564017758658,1,-0.17797044619247274,1.1980403883134798,-0.764557161054038,1,1,1,-0.18839903410123943,0,0,1,0,0,0,0,0,0,0,1,0,0
-1.5268621607000308,1,-0.17797044619247274,1.0753504308945474,-0.2264691291060708,0,1,0,-0.18839903410123943,0,0,1,0,0,0,0,0,0,0,1,0,0
-1.0164590669540479,1,-0.8567519951100059,-1.7465185897409023,-0.764557161054038,0,0,0,-0.18839903410123943,1,0,0,0,0,0,0,0,0,0,1,0,0
-1.5268621607000308,1,-0.6304914788041616,0.24719321831675237,-0.6876874422043284,1,1,0,-0.18839903410123943,0,0,1,0,0,0,0,0,0,0,0,0,0
-0.5060559732080652,1,-0.17797044619247274,0.7379530479924828,2.6945801871828947,0,1,1,1.5286990118625672,0,1,1,0,0,0,0,0,0,0,1,0,0
1.5355564017758658,1,-0.40423096249831714,-1.7465185897409023,2.5408407494834755,0,0,0,-0.18839903410123943,0,0,0,1,0,0,0,0,0,1,0,0,0
-1.5268621607000308,1,-0.6304914788041616,-0.09020416458531223,0.15787946514247725,0,1,0,-0.18839903410123943,0,0,1,0,0,0,0,0,0,0,1,0,0
-1.0164590669540479,1,0.27455058641921604,0.6152630905735501,-0.03429483198179678,1,0,0,-0.18839903410123943,0,0,1,0,0,0,0,0,0,0,1,0,0
0.5147502142839003,1,-0.6304914788041616,-1.7465185897409023,2.5408407494834755,0,0,0,-0.18839903410123943,0,0,0,1,0,0,0,0,0,1,0,0,0
0.0043471205379175554,1,-0.17797044619247274,0.4005556650904179,1.7721435609863792,0,1,0,6.679993149753987,0,1,1,1,1,0,1,0,0,0,1,1,0
1.0251533080298831,1,-0.40423096249831714,0.24719321831675237,2.5408407494834755,0,0,1,-0.18839903410123943,0,0,1,0,0,0,0,0,0,0,1,1,0
0.5147502142839003,1,-0.17797044619247274,-0.9183613771631073,-0.764557161054038,0,1,0,-0.18839903410123943,0,0,0,0,0,0,0,0,0,0,1,1,0
0.5147502142839003,1,0.9533321353367492,0.4925731331546174,1.003446372489283,1,1,1,-0.18839903410123943,0,0,1,0,0,0,0,0,0,0,0,1,0
1.0251533080298831,1,0.048290070113371664,0.8606430054114153,-0.3417737073806352,0,1,0,-0.18839903410123943,0,0,1,0,0,0,0,0,0,0,1,1,0
1.5355564017758658,1,-0.40423096249831714,-0.45827403684211016,1.4262298261626858,1,0,0,-0.18839903410123943,0,0,1,0,0,0,1,0,0,0,1,1,0
0.5147502142839003,1,-0.6304914788041616,-0.5196190155515764,-0.764557161054038,1,1,1,-0.18839903410123943,0,0,1,0,0,0,0,0,0,0,1,1,0
0.0043471205379175554,1,-0.6304914788041616,1.3207303457324124,-0.764557161054038,0,1,1,-0.18839903410123943,0,0,1,0,0,0,0,0,0,0,0,1,0
0.5147502142839003,1,-0.17797044619247274,-0.5196190155515764,-0.764557161054038,1,1,1,-0.18839903410123943,0,0,1,0,0,0,0,0,0,1,0,1,0
1.0251533080298831,1,-0.40423096249831714,0.36988317573568474,-0.6492525827794736,0,1,0,-0.18839903410123943,0,0,1,0,0,0,0,0,0,0,0,1,0
0.5147502142839003,1,-0.40423096249831714,1.0753504308945474,-0.764557161054038,1,1,1,-0.18839903410123943,0,0,1,0,0,0,1,0,0,0,1,1,0
