popularity_score,PC2,PC3,PC4
-0.6690921214909467,-0.14808976907519855,0.1990279493181698,-0.3004460112929515
-1.7772335829223915,0.4349122146369901,0.23299639661717558,-0.5952830224876983
-0.5624601632512087,-0.20774732870185075,0.19566236465563813,-0.3662954885103318
0.9662042381386664,-1.0160484392251814,0.14869281378202964,-0.06706225463219244
-1.7330924677224284,0.421555591414521,0.23191215462318066,-0.3222382928702043
0.6620141687839812,-0.17550323687798874,-0.3986878782641806,-0.22795064487754263
0.8360049053564643,-0.27081853139277995,-0.40412423497313527,-0.2816981714395376
-0.9007636264147544,-0.027258966645147147,0.20610079541189474,-0.3899839560203371
-1.220206758359173,0.14548019243107146,0.2160203103838611,-0.35109503534198494
2.9359470967725705,2.8560321505107606,-3.9307532514622463,-0.23478168847160985
-1.06656760709746,0.06518763041479687,0.21132539324634048,-0.2959631947272078
0.5731719708257025,-0.11973581351459987,-0.3957185877269189,-0.012522002134573005
0.9947812652702657,1.9677509187282214,-2.2971413713656688,-0.15043725075219244
0.2955040671187583,0.4270669363449279,-0.7127866061346458,-0.0630515674111761
0.3088506626684333,-0.6618203335156926,0.16907161011837496,-0.019781695911248055
-0.18968405222882134,-0.39639870786089554,0.18443897870640968,-0.06930229423221455
-0.19427663895679156,-0.39628377447074653,0.1845170528352736,-0.1314707454653348
-1.0494333059484022,0.04661311465374735,0.21053967465411882,-0.5445915705800931
-0.06498444076470872,-0.4702637356584742,0.18039143831247012,-0.2548703664186562
-1.4109691120851422,0.27677272329406627,0.22271065711913557,0.41732356160651835
0.019524189210672165,-0.5078626904491735,0.1779879183731513,-0.05066061768594733
0.5316912646464602,-0.7667705514834678,0.16257558239060127,0.3649426175704121
0.22194712977377368,-0.6196662137516767,0.17163832963874137,-0.1373590612383886
-0.4891428311143729,-0.2415386141641207,0.19354521722154205,-0.22015422292180806
-1.8081843194642437,0.4905197635226239,0.2350166505760935,0.437940135071251
-0.34612882188144123,2.1582318909259044,-1.8056409350043459,0.4691717472733382
-1.714165819991801,0.39839995037765835,0.23097236167478363,-0.6667425698588794
1.597240780258169,-0.6656922464294189,-0.42730570859691874,0.0696395973581823
-3.5342775704046026,1.4312769297502959,0.288817036674898,0.8432794599884644
-0.8819426088065988,-0.02709225454177904,0.20579821420088756,-0.11832010651921536
-0.29248508660824263,-0.3249573390801059,0.18806313538196678,0.3630261127601693
-0.5905309522141021,0.9069739903691741,-0.6852516535074188,0.06554640751255957
-2.8850388310708905,1.0762617106194106,0.2685492119926863,0.6599265795277492
-1.3826515866518632,0.24416310095095628,0.2213600203053845,-0.04421390156170661
-0.5768598934687441,-0.19075595735322493,0.19636032260976738,-0.12076554507268918
0.5300145730066266,0.27910181367564163,-0.7206451360359638,-0.6518252493794453
-0.671913425491142,0.9231135088216212,-0.6834838738439228,-0.6626041681476035
0.9232165332197748,0.9350425750891468,-1.4123667963835724,0.17497579759880943
-2.7034560392444154,0.9502835681901404,0.2621534651159937,-0.09809102477534341
-1.50647092914156,0.3112091253423001,0.2252073919845845,-0.026740608894209306
0.9403307399867621,-0.30062244110301456,-0.4066387350274312,0.4103491485696197
1.2617000166433003,1.5150977350687316,-2.0345902245974092,0.4390673311778083
1.6537976840480697,-0.27633805862127797,-0.7541178126963485,0.5950686082090507
-1.3898576799267848,0.23821230285100814,0.22131546276959246,-0.3041373111021279
-1.469057435989872,0.26869593056131885,0.22343847321433763,-0.6214057752892185
3.3140021342116333,2.1002618137820876,0.22335946953279423,0.10607490001195234
0.9071697554430759,-0.9797538038622603,0.15064510318118196,0.055904100277953964
0.45379495930954783,0.32994138241724286,-0.7180160967562923,-0.38767153177667996
0.45742473909089465,-0.7358888230656452,0.16462893920316662,0.12826673805384328
1.3882080072914973,2.9953084826799072,-3.3095742934773504,0.11041956751637699
-3.758797247643811,1.5612596880701046,0.29602255104341707,1.0976736824233873
-0.8756826099944744,-0.03574217482251262,0.20546036949461177,-0.25851543199931387
0.7086244453382767,-0.8692037241452854,0.1568972623813294,0.16446674178747697
-1.189178350017393,0.1321542771897497,0.21515087995904292,-0.26343064995902077
-1.3077518214743442,0.18396496896892778,0.2184975161225005,-0.5749604960585567
-0.4762562286328456,-0.2246025386316081,0.19379640658677338,0.4113629920232459
-2.4957611483941737,0.863092743154782,0.2563884954257945,0.541910936189327
-0.868773663527633,0.6485879053834559,-0.3512534297988225,-0.13915309193726066
-3.5342775704046026,1.4312769297502959,0.288817036674898,0.8432794599884644
-0.06412859540170726,-0.4659990916243448,0.18049367564317598,-0.12977319110123112
-1.8780354708312714,0.5054684652209954,0.236563813241077,-0.15800920156444878
-2.466711763110112,0.8132235367187016,0.25455562645736735,-0.3663364488899434
-1.1227541560618945,0.09771610499961976,0.21312858925507777,-0.2323004743328593
2.266714221653977,-0.6238353378637089,-0.7735880780074003,0.09506410638650124
-0.3339073335574169,0.3629568523040831,-0.3677643293304452,-0.10896792071606191
0.6765194440381188,0.21868132375426286,-0.7246821603621659,-0.17170552417268928
-3.758797247643811,1.5612596880701046,0.29602255104341707,1.0976736824233873
-1.4011800785649648,0.24476725885256645,0.22167883272930688,-0.29130835627252866
0.9517832158711619,-0.30951177871409347,-0.4070678348918415,0.33754357863078904
0.5076461754113742,-0.7623040542248457,0.1630896564769967,0.14180535190925106
-0.8097411390927467,-0.06264558822024528,0.20365126322026256,-0.03468950229158045
1.3607614592149535,-0.5424055005448817,-0.42008748833367454,-0.023123751975963676
-0.2503727169099714,-0.3696488058988015,0.1861581861297515,-0.22260669852706363
-3.758797247643811,1.5612596880701046,0.29602255104341707,1.0976736824233873
1.2892138990879207,-1.184900862308992,0.1388210056087878,0.04762779950489911
3.054712491288386,2.014791189875492,0.4104500821108112,-0.011598038590828674
0.18119409644803924,-0.5986456835862232,0.17287611080157117,-0.15932426828624405
-0.9885677816668029,0.03222894556880385,0.20915452300636395,-0.06128240883037804
1.3357358214926371,0.3738397572588173,-1.1551493410060019,-0.04289078776049096
1.45626650609164,1.7292636987553778,-2.31117025252175,0.08632953397632809
0.8617275114341334,2.5829347851716165,-2.748263210560753,-0.5394398557783121
2.524573348029405,0.24504708837013348,2.0966220332558256,-0.10159824750764242
-1.4116713121084596,0.256326115259868,0.22216498603129986,-0.13415424478933705
0.9267734044081525,-0.9905245123455108,0.15003172778610524,0.04901481490616506
1.2717994122746603,-1.181297393733733,0.1392033648451209,-0.10421477061304722
0.7222564836007407,-0.20755091009908477,-0.40054415589446296,-0.22129008203666356
-2.5721204473854606,0.8742485288327512,0.2579385094120025,-0.24690210529988982
3.701902549999509,2.6074963287333075,-4.083506288493949,-0.14137501569859623
-0.32772494438892197,-0.31489794987617553,0.1889122823987618,0.12905082708227286
3.612377175783273,2.262379690759273,-0.05633272724482778,-0.1510743765053843
0.16581051666978153,-0.5976864850923941,0.17315327829949173,-0.3523597303970753
-0.5661951136924642,-0.19693019343462298,0.19601805762497854,-0.13284937840074013
1.4687526818146597,-1.2793633899940613,0.13331735138050943,0.09524427436610135
-0.3573175482583153,-0.30467237765665306,0.189673804958653,-0.020335209612376576
1.8913330768687175,-0.14037652594881617,-0.9930386299229742,0.055527795665599206
-0.30429726806825774,0.7433383384018605,-0.6943811998526875,-0.20380256681649336
0.40480720516888924,-0.7106599197357016,0.16617499666839308,0.04928613916978554
-1.99064397377552,1.2528304421211323,-0.31648219026794794,-0.06639888065786544
-0.6639331885367036,-0.1470592121452446,0.19897184582712008,-0.19989863078598302
0.44292095078534754,-0.05372637735135576,-0.39179450808757704,-0.11382813343527161
-1.1797009944018404,0.1428830428101675,0.21528856492018789,0.15528295253620802
-0.7794520832317612,-0.08642781648306373,0.20250898377018572,-0.23444800177170402
-1.2593473456478277,0.16265503567773865,0.21712699207316738,-0.4520133254313481
-0.20150548019933878,-0.39209873048833793,0.1847490481778708,-0.12328003599338057
-1.367767576530794,1.2775497681095527,-0.6624711483888385,-1.1564990159830653
-0.28759043586383437,-0.37118474479670965,0.18672365835455607,-0.791756665610601
0.9165270970165634,-0.28951759045593234,-0.4059477188759939,0.3664501091060237
1.3858589833212287,-0.1543608883221121,-0.7464219175761712,0.020915706993178504
1.0020265073120673,0.049868193097468545,-0.7345936508267953,-0.020513038156076094
-0.6080195761994321,-0.19673934180246147,0.19670575491449727,-0.7216804734157016
-0.10988415297576862,0.24229009640422805,-0.3747078991397759,-0.12368760106519978
-2.0207948863321503,0.5881171792718248,0.24114539393940043,0.00374575438498843
0.5067685001944067,1.5907199501208902,-1.7628108512020768,-0.17766433537635432
-1.1464092149988412,0.12360919844433062,0.21422013119628625,0.11756137535044715
-0.6290092782219491,-0.16545408288998925,0.19790072907586692,-0.19116610561093517
1.568515578726757,-0.6519758628874383,-0.4264632227072691,0.025020692670714988
-1.5075493664882775,0.2909803350320525,0.22467379548848643,-0.5777921159005664
0.457615070168908,-0.7523956953239989,0.1641760536952337,-0.3061978284887946
-1.6537675398193388,0.3909994970891347,0.22978512703613974,-0.005111655864141575
0.8655828608692392,-0.9630926448142202,0.15177770714779787,-0.09335486637305483
-1.6733534259992195,0.38697044717216694,0.22999494839524043,-0.38992620002852246
